882	36	2	4	4
883	36	3	7	4
884	36	4	12	3
885	36	6	17	3
886	36	5	14	5
887	36	7	19	4
888	36	8	20	5
889	36	9	22	5
890	36	10	26	5
891	36	11	29	4
892	36	12	30	4
893	36	13	34	4
894	36	14	35	5
895	36	15	39	5
896	36	16	41	5
897	36	17	43	4
898	36	18	45	3
899	36	21	57	5
900	36	20	53	3
901	36	19	51	5
902	36	22	59	4
913	36	34	92	3
918	36	2	4	4
929	36	13	34	4
936	36	20	53	3
945	36	29	76	5
903	36	23	60	4
914	36	35	94	3
925	36	9	22	5
939	36	23	60	4
949	36	33	88	3
904	36	24	63	1
912	36	32	84	3
920	36	4	12	3
931	36	14	35	5
937	36	21	57	5
947	36	31	83	5
905	36	25	66	5
915	36	33	88	3
926	36	10	26	5
940	36	24	63	1
952	36	36	96	5
906	36	26	69	4
916	36	36	96	5
927	36	11	29	4
941	36	25	66	5
950	36	34	92	3
907	36	28	75	3
917	36	1	1	4
924	36	8	20	5
935	36	19	51	5
946	36	30	79	5
908	36	27	70	5
919	36	3	7	4
928	36	12	30	4
934	36	18	45	3
944	36	28	75	3
909	36	29	76	5
923	36	7	19	4
933	36	17	43	4
943	36	27	70	5
910	36	30	79	5
922	36	6	17	3
930	36	16	41	5
942	36	26	69	4
951	36	35	94	3
911	36	31	83	5
921	36	5	14	5
932	36	15	39	5
938	36	22	59	4
948	36	32	84	3
953	37	1	1	5
954	37	2	5	3
955	37	3	7	4
956	37	5	14	5
957	37	4	11	2
958	37	6	17	3
959	37	7	19	3
960	37	8	20	4
961	37	9	22	2
962	37	10	25	3
963	37	11	29	2
964	37	12	32	5
965	37	13	34	3
966	37	15	39	3
967	37	16	42	3
968	37	17	43	5
969	37	14	35	3
970	37	18	45	4
971	37	19	51	4
972	37	20	53	3
973	37	21	57	2
974	37	22	59	3
975	37	23	60	5
976	37	24	62	3
977	37	25	66	5
978	37	26	68	2
979	37	27	71	4
980	37	28	74	4
981	37	29	76	5
982	37	30	79	5
983	37	31	83	2
984	37	32	84	3
985	37	33	88	4
986	37	34	92	3
987	37	35	95	4
988	37	36	96	4
989	37	1	1	5
990	37	2	5	3
991	37	4	11	2
992	37	3	7	4
993	37	5	14	5
994	37	6	17	3
995	37	7	19	3
996	37	8	20	4
997	37	9	22	2
998	37	10	25	3
999	37	11	29	2
1000	37	15	39	3
1001	37	14	35	3
1002	37	13	34	3
1003	37	12	32	5
1004	37	16	42	3
1005	37	17	43	5
1006	37	18	45	4
1007	37	19	51	4
1008	37	20	53	3
1009	37	21	57	2
1010	37	22	59	3
1011	37	23	60	5
1012	37	24	62	3
1013	37	25	66	5
1014	37	26	68	2
1015	37	27	71	4
1016	37	28	74	4
1017	37	29	76	5
1018	37	30	79	5
1019	37	31	83	2
1020	37	32	84	3
1021	37	33	88	4
1022	37	34	92	3
1023	37	35	95	4
1024	37	36	96	4
1025	42	1	3	4
1026	42	2	6	4
1027	42	3	10	4
1028	42	4	13	4
1029	42	8	21	4
1030	42	9	23	4
1031	42	6	17	4
1032	42	7	19	4
1033	42	5	15	3
1034	42	10	27	4
1035	42	11	29	4
1036	42	12	32	4
1037	42	14	37	4
1038	42	15	40	4
1039	42	13	34	5
1040	42	16	42	4
1041	42	17	44	4
1042	42	19	50	5
1043	42	20	54	5
1044	42	18	47	5
1045	42	21	57	5
1046	42	22	59	5
1047	42	23	61	5
1048	42	24	63	5
1049	42	25	66	5
1050	42	26	69	4
1051	42	28	75	1
1052	42	27	71	1
1053	42	29	78	2
1054	42	30	81	3
1055	42	33	89	5
1056	42	34	92	4
1057	42	32	86	5
1058	42	31	82	5
1059	42	35	95	5
1060	42	36	98	5
1061	42	1	3	4
1062	42	2	6	4
1063	42	3	10	4
1064	42	4	13	4
1065	42	5	15	3
1066	42	6	17	4
1067	42	8	21	4
1068	42	9	23	4
1069	42	7	19	4
1070	42	10	27	4
1071	42	12	32	4
1072	42	11	29	4
1073	42	13	34	5
1074	42	14	37	4
1075	42	15	40	4
1076	42	16	42	4
1077	42	17	44	4
1078	42	18	47	5
1079	42	19	50	5
1080	42	20	54	5
1081	42	21	57	5
1082	42	22	59	5
1083	42	23	61	5
1084	42	24	63	5
1085	42	25	66	5
1086	42	27	71	1
1087	42	26	69	4
1088	42	28	75	1
1089	42	30	81	3
1090	42	31	82	5
1091	42	32	86	5
1092	42	34	92	4
1093	42	33	89	5
1094	42	35	95	5
1095	42	36	98	5
1096	42	29	78	2
1097	43	1	3	4
1098	43	2	4	1
1099	43	3	7	5
1100	43	4	11	4
1101	43	5	14	4
1102	43	6	17	4
1103	43	8	20	5
1104	43	7	18	5
1105	43	10	25	5
1106	43	9	22	5
1109	43	15	39	5
1110	43	17	44	5
1118	43	22	59	5
1119	43	23	61	5
1127	43	34	91	5
1130	43	33	89	5
1107	43	12	31	5
1116	43	21	56	4
1126	43	31	83	5
1108	43	11	28	5
1120	43	24	63	5
1128	43	32	85	5
1111	43	18	47	5
1125	43	29	77	5
1132	43	36	97	5
1133	53	1	1	4
1136	53	4	11	2
1141	53	11	28	5
1153	53	21	56	3
1158	53	26	68	1
1165	53	33	88	4
1112	43	16	41	5
1122	43	26	67	5
1113	43	14	36	5
1121	43	25	65	5
1114	43	19	50	5
1123	43	27	71	5
1131	43	35	94	5
1115	43	13	33	5
1129	43	30	79	5
1134	53	2	4	3
1135	53	3	7	4
1151	53	19	51	4
1159	53	27	70	2
1117	43	20	52	5
1124	43	28	73	5
1137	53	5	14	5
1138	53	6	16	5
1139	53	9	23	5
1140	53	8	20	4
1142	53	10	26	4
1143	53	7	19	5
1144	53	12	32	5
1145	53	14	35	3
1146	53	15	39	2
1147	53	13	33	1
1148	53	16	41	5
1149	53	17	43	5
1150	53	18	48	1
1152	53	20	53	3
1154	53	22	58	5
1155	53	23	61	2
1156	53	24	62	3
1157	53	25	66	4
1160	53	28	74	3
1161	53	29	76	5
1162	53	30	80	3
1163	53	31	83	2
1164	53	32	84	3
1166	53	34	92	5
1167	53	35	94	5
1168	53	36	97	4
1170	56	2	4	5
1169	56	1	1	3
1171	56	5	15	1
1172	56	6	17	1
1173	56	7	18	1
1174	56	3	7	4
1175	56	4	12	2
1176	56	8	20	2
1177	56	9	23	4
1178	56	10	24	2
1179	56	11	28	4
1180	56	12	31	3
1181	56	13	34	4
1182	56	15	39	1
1183	56	14	35	4
1184	56	17	43	4
1185	56	18	46	4
1186	56	19	49	3
1187	56	20	53	3
1188	56	16	41	5
1189	56	21	57	4
1190	56	22	59	5
1191	56	23	60	4
1192	56	24	62	5
1193	56	25	66	4
1194	56	26	67	5
1195	56	27	70	4
1196	56	28	73	4
1197	56	29	78	4
1198	56	30	79	5
1199	56	31	83	5
1200	56	32	84	4
1201	56	33	89	5
1202	56	34	92	4
1203	56	35	93	4
1204	56	36	96	3
1205	57	1	1	3
1206	57	2	4	5
1207	57	3	8	4
1208	57	4	12	4
1209	57	5	14	4
1210	57	6	17	2
1211	57	7	19	5
1212	57	9	22	4
1213	57	8	20	4
1214	57	34	92	5
1215	57	10	27	4
1216	57	36	96	5
1217	58	1	1	4
1218	58	2	5	3
1219	58	3	7	3
1220	58	5	14	1
1221	58	4	11	4
1222	58	10	25	4
1223	58	9	23	4
1224	58	8	21	4
1225	58	7	19	5
1226	58	6	17	3
1227	58	11	28	4
1228	58	14	35	5
1229	58	13	34	4
1230	58	15	40	5
1231	58	12	31	5
1232	58	16	41	5
1233	58	17	43	5
1234	58	18	46	4
1235	58	19	51	5
1236	58	20	52	3
1237	58	21	57	4
1238	58	23	60	5
1239	58	27	72	4
1240	58	25	66	4
1241	58	22	58	4
1242	58	29	78	4
1243	58	30	79	4
1244	58	24	63	3
1245	58	26	69	3
1246	58	28	73	3
1247	58	31	83	4
1248	58	33	89	4
1249	58	36	97	3
1250	58	32	84	4
1251	58	35	95	5
1252	64	2	4	3
1253	64	1	1	3
1254	64	3	8	4
1255	64	4	11	1
1256	64	5	14	4
1257	64	6	17	2
1258	64	7	19	5
1259	64	8	21	3
1260	64	9	23	2
1261	64	10	26	4
1262	64	14	35	3
1263	64	11	29	1
1264	64	12	31	3
1265	64	16	42	3
1266	64	15	39	3
1267	64	17	43	4
1268	64	18	46	3
1269	64	19	49	4
1270	64	13	33	2
1271	64	20	54	2
1272	64	21	56	3
1273	64	22	58	3
1274	64	23	60	3
1275	64	24	62	1
1276	64	25	65	4
1277	64	26	68	1
1278	64	27	71	3
1279	64	28	74	3
1280	64	29	78	4
1281	64	30	79	4
1282	64	31	83	3
1283	64	32	84	3
1284	64	33	89	4
1285	64	34	92	5
1286	64	35	94	5
1287	64	36	97	4
1288	62	2	4	5
1289	62	1	1	4
1290	62	3	7	4
1291	62	4	13	3
1292	62	6	16	5
1293	62	5	14	3
1294	62	7	19	4
1295	62	10	25	3
1296	62	11	28	2
1297	62	12	31	3
1298	62	8	20	2
1312	62	24	62	5
1323	62	36	97	3
1339	63	16	42	3
1349	63	26	68	1
1360	72	2	4	4
1368	72	11	28	4
1377	72	19	51	5
1385	72	26	68	4
1394	72	36	96	4
1398	61	3	8	4
1410	61	17	44	2
1420	61	25	66	4
1428	61	34	91	4
1299	62	13	34	3
1310	62	25	65	4
1316	62	29	76	5
1327	63	5	14	3
1334	63	11	28	4
1344	63	21	56	2
1351	63	28	74	4
1359	63	36	97	3
1361	72	1	1	3
1364	72	7	19	5
1375	72	14	35	4
1381	72	22	58	4
1391	72	32	85	5
1405	61	10	26	3
1415	61	20	52	5
1422	61	27	70	3
1300	62	14	35	4
1307	62	23	60	4
1317	62	30	79	5
1326	63	3	8	2
1333	63	9	23	4
1342	63	19	49	4
1354	63	31	82	3
1301	62	15	40	3
1302	62	9	22	2
1305	62	19	49	4
1311	62	22	59	2
1315	62	28	74	4
1321	62	34	91	4
1329	63	4	11	2
1331	63	8	20	2
1340	63	17	44	4
1341	63	18	45	5
1350	63	27	70	4
1352	63	29	78	3
1303	62	16	41	3
1314	62	27	71	4
1322	62	35	94	4
1332	63	10	25	3
1343	63	20	53	2
1353	63	30	79	4
1304	62	17	43	3
1313	62	26	67	3
1324	63	1	1	2
1338	63	15	39	3
1348	63	25	66	4
1357	63	34	92	1
1306	62	21	56	3
1319	62	32	84	3
1330	63	7	18	3
1337	63	14	35	5
1345	63	22	59	2
